created_at,city,retweet_count,favorite_count,followers_count,friends_count,listed_count,favorites_count,statuses_count,text,negative,neutral,positive,compound
2020-10-22 19:45:23-06:00,cheyenne,0,0,140,331,0,1982,558, Click!!  Try standing up a little!!,0.0,1.0,0.0,0.0
2020-10-22 19:45:03-06:00,cheyenne,0,1,445,625,8,16939,47034,  Something we can agree on,0.0,0.615,0.385,0.3612
2020-10-22 19:43:56-06:00,cheyenne,0,0,166,151,0,29,96,He said Obama wasted 45 minutes of his time???? It was only suppose to be 15 minutes,0.206,0.794,0.0,-0.6322
2020-10-22 19:43:30-06:00,cheyenne,0,0,83,401,0,3704,2986, He’s not worth your devices.,0.294,0.706,0.0,-0.1695
2020-10-22 19:42:55-06:00,cheyenne,0,1,372,814,3,41938,19572,Didn’t 58% of Americans last week say they believe they’re better today than 4 years ago...,0.0,0.838,0.162,0.4404
2020-10-22 20:43:26-06:00,cheyenne,0,2,19,132,0,221,201,   I loved OA (both versions) before the Critical Read. I still do. They sc… ,0.126,0.659,0.214,0.3818
2020-10-22 20:43:19-06:00,cheyenne,0,1,45,762,0,283,880, Is Biden gonna be better? Doubt it. 🤔,0.202,0.565,0.234,0.1027
2020-10-22 20:41:30-06:00,cheyenne,0,0,56,174,0,145,40, Fuck my guy that is spicy 🌶,0.333,0.667,0.0,-0.5423
2020-10-22 20:40:43-06:00,cheyenne,0,0,78,90,0,4963,6553,Exactly! ,0.0,1.0,0.0,0.0
2020-10-22 20:39:40-06:00,cheyenne,0,1,78,90,0,4963,6553,   Liberals and facts don't mix.,0.0,1.0,0.0,0.0
2020-10-22 20:38:52-06:00,cheyenne,0,1,78,90,0,4963,6553,  Do you even know anything about the wind industry? It's an absolute fact. The govt… ,0.0,1.0,0.0,0.0
2020-10-22 20:37:50-06:00,cheyenne,13,35,509,786,3,10377,6045,Did Joe Biden seriously just say he’d get rid of our entire oil industry?! i mean who needs gas for vehicles? lets… ,0.101,0.899,0.0,-0.3296
2020-10-22 20:37:10-06:00,cheyenne,0,1,372,815,3,42037,19598,"Much better debate tonight. For the most part, she was a good moderator",0.0,0.655,0.345,0.7003
2020-10-22 20:36:44-06:00,cheyenne,0,1,709,599,7,41399,16756,Idk who loves what more... me loving  or old white men loving fracking,0.063,0.406,0.531,0.9077
2020-10-22 20:35:57-06:00,cheyenne,0,1,509,2421,8,91959,15118, I remember the pencil sharpener.,0.0,1.0,0.0,0.0
2020-10-22 20:35:13-06:00,cheyenne,0,0,1,34,0,13,735,"Updated today!

Join Zyia4U4Fun as a Rep:
 ",0.0,0.707,0.293,0.3595
2020-10-22 20:33:50-06:00,cheyenne,0,0,78,90,0,4961,6549," It's because the left has a plan to deal with Joe if he wins, and Obama is playing the part.",0.0,0.766,0.234,0.6705
2020-10-22 20:32:44-06:00,cheyenne,0,0,550,493,6,393,61,I am a #poorboy.  Should i learn to code? ,0.0,1.0,0.0,0.0
2020-10-22 20:32:35-06:00,cheyenne,0,2,372,814,3,42027,19593,Thought he grew up in Scranton?,0.0,1.0,0.0,0.0
2020-10-22 20:32:11-06:00,cheyenne,0,1,372,814,3,42027,19593, Sadly you’re right,0.583,0.417,0.0,-0.4215
2020-10-22 20:31:50-06:00,cheyenne,0,0,90,0,25,0,148807,"CYS issues Winter Weather Advisory for Converse County Lower Elevations [WY] till Oct 23, 4:00 AM MDT ",0.121,0.879,0.0,-0.296
2020-10-22 20:30:39-06:00,cheyenne,0,1,15,173,0,16,20, Thank you so much! 💚,0.0,0.642,0.358,0.4199
2020-10-22 20:30:35-06:00,cheyenne,0,1,710,599,7,41397,16754,*takes a shot* ,0.0,1.0,0.0,0.0
2020-10-22 20:30:08-06:00,cheyenne,0,0,65,138,0,3447,1230,It’s always ether too hot or too cold in my apartment wtf,0.257,0.743,0.0,-0.5859
2020-10-22 20:29:46-06:00,cheyenne,0,0,133,1003,0,585,1415,My man tripped over himself....... this is why the NFC is a joke..... the ghost of  got his ass ,0.373,0.547,0.08,-0.8415
2020-10-22 20:29:41-06:00,cheyenne,0,1,710,599,7,41397,16754,LETS GO BABYYYYYYY!!! WE LOVE FRACKING!!!!!,0.0,0.482,0.518,0.7482
2020-10-22 20:29:19-06:00,cheyenne,0,0,710,599,7,41397,16754,FRACKING!!!!!!!!!,0.0,1.0,0.0,0.0
2020-10-22 20:29:17-06:00,cheyenne,0,3,507,786,3,10374,6045,Joe sounds like a college girl at a bar after three shots of Jack Daniels with the slurring. #Debates2020,0.0,0.878,0.122,0.3612
2020-10-22 20:28:48-06:00,cheyenne,0,3,710,599,7,41397,16754,LMAO KILLS ALL THE BIRDS,0.337,0.288,0.375,0.1027
2020-10-22 20:28:26-06:00,cheyenne,0,1,710,599,7,41397,16754,Best line of the entire debate. ,0.0,0.543,0.457,0.6369
2020-10-22 20:27:29-06:00,cheyenne,0,1,550,331,1,1635,4080,If it was Yang or Gabbard saying what Biden is saying they would have my vote in a heartbeat. I just don’t know if… ,0.0,1.0,0.0,0.0
2020-10-22 20:27:21-06:00,cheyenne,0,0,1317,907,1,33698,12445,i wish i got the same effort back,0.0,0.722,0.278,0.4019
2020-10-22 20:26:28-06:00,cheyenne,0,0,710,599,7,41397,16754,LMAO here we go,0.0,0.393,0.607,0.6841
2020-10-22 20:26:13-06:00,cheyenne,0,1,372,814,3,42027,19593,"Who is paying for these 500, excuse me, 50,000 charging stations across our country? Whose paying to renovate these inefficient buildings?",0.0,0.923,0.077,0.168
2020-10-22 20:26:12-06:00,cheyenne,0,0,550,493,6,393,61," i am a 'poor boy""",0.437,0.563,0.0,-0.4767
2020-10-22 20:25:21-06:00,cheyenne,0,0,550,493,6,393,61, i consider myself to be one.,0.0,1.0,0.0,0.0
2020-10-22 20:25:11-06:00,cheyenne,0,0,78,90,0,4961,6549, How come you're not replying Sally? Could it be you're full if it?,0.0,1.0,0.0,0.0
2020-10-22 20:25:06-06:00,cheyenne,0,0,22,95,0,11683,4003,New WIP ,0.0,1.0,0.0,0.0
2020-10-22 20:24:45-06:00,cheyenne,0,0,550,493,6,393,61," can you do a clip on the ""poor boys""?",0.279,0.721,0.0,-0.4767
2020-10-22 20:24:42-06:00,cheyenne,0,0,372,814,3,42027,19593,Another great response from Trump about the environment. You have to straddle that fence if taking care of the envi… ,0.0,0.711,0.289,0.8074
2020-10-22 20:23:25-06:00,cheyenne,0,0,167,152,0,29,100,KEEP OBAMA OUT THE MIX,0.0,1.0,0.0,0.0
2020-10-22 20:23:21-06:00,cheyenne,0,0,710,599,7,41397,16754,It’s FRACKING time babyyyyy!!!,0.0,1.0,0.0,0.0
2020-10-22 20:23:20-06:00,cheyenne,0,0,550,493,6,393,61, hahahahaha..... that was some funny shit,0.343,0.381,0.276,-0.1779
2020-10-22 20:23:08-06:00,cheyenne,0,0,128,750,5,10393,6065,This 👇 ,0.0,1.0,0.0,0.0
2020-10-22 20:22:47-06:00,cheyenne,0,0,13,238,0,303,146,That's because you don't want to understand it.  Have a seat. ,0.109,0.891,0.0,-0.0572
2020-10-22 20:22:33-06:00,cheyenne,0,0,372,814,3,42027,19593, Damn that’s crazy. I didn’t know it was that low. When was that?,0.419,0.581,0.0,-0.7351
2020-10-22 20:21:27-06:00,cheyenne,1,0,167,152,0,29,100,Trump say Joe just run his mouth he ain’t bout that actionnnn,0.0,1.0,0.0,0.0
2020-10-22 20:21:27-06:00,cheyenne,0,0,225,944,2,96119,37660," For a second, I thought this was about eating Billie...

😟",0.167,0.833,0.0,-0.296
2020-10-22 20:21:12-06:00,cheyenne,0,0,167,152,0,29,100,Least racist does not equal not racist bye lmfaooooo,0.205,0.544,0.25,0.1474
2020-10-22 20:20:56-06:00,cheyenne,0,0,372,814,3,42027,19593,What has Biden done to try to change or overrule the crime bill he signed (and co-authored if I remember correctly)… ,0.149,0.851,0.0,-0.5423
2020-10-22 20:20:02-06:00,cheyenne,0,0,1,34,0,13,735,"In stock today!

Place your order at:   ",0.0,1.0,0.0,0.0
2020-10-22 20:19:40-06:00,cheyenne,0,0,3,40,0,31,20, when’s forever after all going to be released,0.0,1.0,0.0,0.0
2020-10-22 20:19:16-06:00,cheyenne,0,0,350,645,0,2347,20242,Vodka and the debate,0.0,1.0,0.0,0.0
2020-10-22 20:18:43-06:00,cheyenne,0,2,437,486,9,94078,26856, Joe spirals down drain,0.0,1.0,0.0,0.0
2020-10-22 20:18:17-06:00,cheyenne,0,0,167,152,0,29,100,Mannnn get this clown off my tv dawg 💀💀💀💀💀💀,0.0,1.0,0.0,0.0
2020-10-22 20:18:10-06:00,cheyenne,0,1,437,486,9,94078,26856,True ,0.0,0.0,1.0,0.4215
2020-10-22 20:18:02-06:00,cheyenne,0,0,161,813,0,12981,1913," I’m out of the closet and most people think I’m straight, still.",0.0,0.853,0.147,0.2263
2020-10-22 20:17:49-06:00,cheyenne,0,1,437,486,9,94078,26856,She is best of the 3 ,0.0,0.543,0.457,0.6369
2020-10-22 20:15:39-06:00,cheyenne,0,0,372,814,3,42027,19593,You know my reputation of honor and truth. Oh my god,0.0,0.513,0.487,0.765
2020-10-22 20:15:13-06:00,cheyenne,0,0,372,814,3,42027,19593,"“I ran because of you”
#Damn",0.351,0.649,0.0,-0.4019
2020-10-22 20:14:58-06:00,cheyenne,0,0,174,199,0,2727,1385, As you should. It will be my new life quote,0.0,1.0,0.0,0.0
2020-10-22 21:13:39-06:00,cheyenne,0,0,445,625,8,16939,47036,When will dedicated servers be a tho by in re resistance?,0.0,0.769,0.231,0.4588
2020-10-22 21:13:38-06:00,cheyenne,0,0,19,132,0,221,202, ur thinkin of petey wisdom,0.0,0.541,0.459,0.5267
2020-10-22 21:13:29-06:00,cheyenne,0,0,437,486,9,94098,26861, It’s Joy Reid,0.0,0.345,0.655,0.5859
2020-10-22 21:13:19-06:00,cheyenne,0,0,68,422,0,298,8,not me having to drive all the way to casper tomorrow 🙄🙄,0.0,1.0,0.0,0.0
2020-10-22 21:12:48-06:00,cheyenne,0,0,19,132,0,221,202," I don't normally condone necromancy, but I can't argue with results-- powering an entire nation by keep… ",0.0,0.862,0.138,0.3724
2020-10-22 21:11:25-06:00,cheyenne,0,1,21,118,1,706,161, I am. I am.,0.0,1.0,0.0,0.0
2020-10-22 21:10:49-06:00,cheyenne,0,1,550,493,6,393,63,I owe a lot of people drinks at the  bar when he wins!  🍻,0.0,0.79,0.21,0.6114
2020-10-22 21:10:29-06:00,cheyenne,0,1,21,118,1,706,161, I just thought it was important and brave to say this.,0.0,0.634,0.366,0.6369
2020-10-22 21:10:21-06:00,cheyenne,0,2,492,324,0,15365,4814,finding invader zim on hulu made my life EXPONENTIALLY better,0.0,0.756,0.244,0.4404
2020-10-22 21:10:00-06:00,cheyenne,0,1,21,118,1,706,161, I would hit hunter biden.,0.0,1.0,0.0,0.0
2020-10-22 21:09:17-06:00,cheyenne,0,0,81,572,0,2123,3951, Yep Twitter says unavailable...,0.0,0.577,0.423,0.296
2020-10-22 21:08:48-06:00,cheyenne,0,2,243,437,9,1896,1349,        ,0.0,0.0,0.0,0.0
2020-10-22 21:08:34-06:00,cheyenne,0,0,45,762,0,283,881, Dallas holds the tie breaker over the giants so no there wouldn’t be a tie. Technically lol,0.139,0.726,0.135,-0.0171
2020-10-22 21:08:14-06:00,cheyenne,0,0,643,1301,1,54343,15952, I wish Alec Baldwin would have been trump,0.0,0.722,0.278,0.4019
2020-10-22 21:06:52-06:00,cheyenne,0,2,643,1301,1,54343,15952," A pretty big ""except for""",0.0,0.556,0.444,0.4939
2020-10-22 21:06:48-06:00,cheyenne,0,1,21,118,1,706,161, I thought C Span was supposed to be good but I was clearly misinformed. These people are worthless.,0.271,0.523,0.206,-0.4118
2020-10-22 21:06:36-06:00,cheyenne,0,1,719,1160,0,7586,3040,I absolutely loathe that man.,0.466,0.534,0.0,-0.5413
2020-10-22 21:05:10-06:00,cheyenne,0,0,6,85,0,5,11, you coming to Cheyenne Saturday?,0.0,1.0,0.0,0.0
2020-10-22 21:03:09-06:00,cheyenne,0,1,21,118,1,706,161," Man, let me live in the Joel era again.",0.0,1.0,0.0,0.0
2020-10-22 21:02:08-06:00,cheyenne,0,0,22,112,0,1011,166,"I’m not super smart, but if Biden is planning on shutting down the oil industry, wouldn’t that include fracking?",0.179,0.821,0.0,-0.4023
2020-10-22 21:01:23-06:00,cheyenne,0,0,68,422,0,298,8,The way that the weather went straight from summer to winter is really interfering with my Christian girl autumn,0.0,0.905,0.095,0.2263
2020-10-22 21:01:13-06:00,cheyenne,0,1,21,118,1,706,161, C Span is literally just reading tweets now.,0.0,1.0,0.0,0.0
2020-10-22 21:00:37-06:00,cheyenne,0,0,68,422,0,298,8,spring and fall are the only ones that make sense and really fall is called autumn which is the same thing as summe… ,0.0,1.0,0.0,0.0
2020-10-22 20:59:30-06:00,cheyenne,0,1,21,118,1,706,161, Now there is a very gay Georgia guy. He sounds cute.,0.0,0.769,0.231,0.4588
2020-10-22 20:58:20-06:00,cheyenne,0,1,21,118,1,706,161," I'm old school, I'm 69, I'm old school, I love our country, Obama destroyed our country, I have never s… ",0.126,0.709,0.165,0.25
2020-10-22 20:58:14-06:00,cheyenne,0,0,68,422,0,298,8,Isn’t it weird how seasons are named and how they don’t really make sense? Like why is winter called winter and not… ,0.069,0.818,0.113,0.2648
2020-10-22 20:57:54-06:00,cheyenne,0,0,4,0,0,0,9,We are a union to support a truly democratic political system &amp; this inaugural convention is a grand achievement th… ,0.0,0.664,0.336,0.8225
2020-10-22 20:57:54-06:00,cheyenne,0,1,243,437,9,1896,1349, Hardly.,0.0,1.0,0.0,0.0
2020-10-22 20:57:52-06:00,cheyenne,1,4,15777,146,423,5167,21404,A Winter Weather Advisory is in effect for Converse County now until 4 AM Fri. ❄️Snow accumulations Snowflake of 3-… ,0.0,1.0,0.0,0.0
2020-10-22 20:56:08-06:00,cheyenne,0,0,350,645,0,2347,20246,Growing a fucking beard itches like shit lmaooo I regret this,0.358,0.392,0.25,-0.4472
2020-10-22 20:55:39-06:00,cheyenne,0,4,1248,1094,37,15677,7263,Sounds terrible ,0.756,0.244,0.0,-0.4767
2020-10-22 20:54:42-06:00,cheyenne,1,3,4760,4871,187,20999,32467,"  Well, he is an exhausting windbag...",0.291,0.465,0.244,-0.1027
2020-10-22 20:52:17-06:00,cheyenne,0,1,83,401,0,3705,2988," In fact, we shouldn’t have 2 boomers in their 70’s running for President. There are capable, intelligen… ",0.0,0.86,0.14,0.3818
2020-10-22 20:51:50-06:00,cheyenne,2,21,14666,12708,24,5832,9091,Tear my house down God,0.0,0.656,0.344,0.2732
2020-10-22 20:51:41-06:00,cheyenne,0,0,19,132,0,221,201,"It's not about having the right opinions or having the right friends. It's not about being ""progressive"" or ""woke"".… ",0.0,0.853,0.147,0.4767
2020-10-22 20:50:19-06:00,cheyenne,0,0,83,401,0,3705,2988," Agreed. However, if we walk away from fossil fuels, we will be ending fracking at the same time.",0.0,0.89,0.11,0.2732
2020-10-22 20:50:08-06:00,cheyenne,0,0,78,90,0,4963,6553,  Best of the 3 isn't a compliment. Constantly interrupted DT and then let Biden respond.,0.227,0.573,0.2,0.1144
2020-10-22 20:48:54-06:00,cheyenne,0,0,225,944,2,96135,37663,WHAT THE FUCK IS THIS? ,0.467,0.533,0.0,-0.5423
2020-10-22 20:47:46-06:00,cheyenne,0,1,21,118,1,706,159, And now we have the valuable idiot who cannot make up his mind take.,0.179,0.652,0.168,-0.0516
2020-10-22 20:45:54-06:00,cheyenne,0,0,372,815,3,42037,19598,Why is Juan Williams still on FNC...,0.0,1.0,0.0,0.0
2020-10-22 20:45:54-06:00,cheyenne,0,1,21,118,1,706,159, And now there is a very gay guy humping for trump and graham. Gross.,0.193,0.807,0.0,-0.4767
2020-10-22 20:45:44-06:00,cheyenne,0,0,19,39,0,35,8,Welcome back to the president debates. With our guest speaker President Abraham Lincoln.,0.0,0.8,0.2,0.4588
2020-10-22 20:44:54-06:00,cheyenne,0,1,113,225,0,22864,6372,I am proud to have voted for you. ,0.0,0.693,0.307,0.4767
2020-10-22 20:44:46-06:00,cheyenne,0,0,63,90,0,412,292, Right? 🤪,0.0,1.0,0.0,0.0
2020-10-22 20:44:22-06:00,cheyenne,0,1,21,118,1,706,159," C Span had, before the debate, Steve Forbes and Bob Dole. The old white guys we have forgotten perspective.",0.095,0.905,0.0,-0.2263
2020-10-22 20:44:16-06:00,cheyenne,0,1,713,1098,10,5509,2989,“You are the reason I ran for President” - Donald Trump- 10/22/20 Presidential debate,0.0,1.0,0.0,0.0
2020-10-22 21:43:49-06:00,cheyenne,0,1,15059,523,34,274,34048,  I totally thought I was a wolf until I read the dolphin description 😭,0.171,0.829,0.0,-0.4767
2020-10-22 21:43:45-06:00,cheyenne,0,0,122,483,0,2028,1433, Said “when I was growing up in Delaware” 😂 ,0.109,0.575,0.316,0.5574
2020-10-22 21:43:41-06:00,cheyenne,0,0,90,0,25,0,148813,"CYS updates Winter Weather Advisory (expands area to include South Laramie Range [WY], continues Converse County Lo… ",0.0,0.92,0.08,0.1027
2020-10-22 21:43:11-06:00,cheyenne,0,0,15059,523,34,274,34048, We dont have el pollo loco in wyoming nor Colorado :(,0.0,0.806,0.194,0.3412
2020-10-22 21:43:00-06:00,cheyenne,0,1,719,1160,0,7589,3040, Night,0.0,1.0,0.0,0.0
2020-10-22 21:40:55-06:00,cheyenne,0,0,15777,146,423,5168,21405,"  Hi, this band is moving southeast towards the Nebraska Panhandle!",0.0,1.0,0.0,0.0
2020-10-22 21:38:22-06:00,cheyenne,1,4,763,1861,14,13538,16884,"People that make YT videos tend to get a lot of crap comments. I wanted to highlight a great one. 

This comment ma… ",0.089,0.687,0.223,0.5994
2020-10-22 21:38:14-06:00,cheyenne,0,8,45,762,0,283,881, Why? They win the game if Engram catches the ball.,0.0,0.703,0.297,0.5859
2020-10-22 21:37:00-06:00,cheyenne,0,1,241,2002,0,53873,77, Beautiful girl.,0.0,0.204,0.796,0.5994
2020-10-22 21:36:19-06:00,cheyenne,0,0,67,422,0,298,8,has anybody seen a giraffe give birth? how come its so easy for them?,0.0,0.76,0.24,0.625
2020-10-22 21:34:56-06:00,cheyenne,0,0,350,644,0,2347,20246,Anyone wanna do my art homework because yeah no fuck this,0.0,0.641,0.359,0.6187
2020-10-22 21:33:28-06:00,cheyenne,0,0,226,944,2,96155,37673, I'm hearing goofy banjo music in my head for some reason.,0.0,1.0,0.0,0.0
2020-10-22 21:32:51-06:00,cheyenne,0,0,63,48,1,2,2114,"CFC's New Post: October 23, 2020 ",0.0,1.0,0.0,0.0
2020-10-22 21:32:49-06:00,cheyenne,2,16,15777,146,423,5167,21405,"❄️ It’s a blustery snow globe once again in Cheyenne, WY at the NWS office. Light to moderate snow band moving acro… ",0.0,1.0,0.0,0.0
2020-10-22 21:31:35-06:00,cheyenne,0,0,883,1544,24,15075,8152,This trailblazing plumber seeks gains for other minority women in skilled trades.  via ,0.0,0.833,0.167,0.34
2020-10-22 21:30:22-06:00,cheyenne,0,0,350,645,0,2347,20246, Help me :(,0.439,0.152,0.409,-0.0516
2020-10-22 21:30:16-06:00,cheyenne,0,0,324,686,0,14206,10428," Whenever trump would speak, I just close my eyes and picture you lip syncing him. It’s the only way I cou… ",0.0,1.0,0.0,0.0
2020-10-22 21:28:46-06:00,cheyenne,0,0,67,422,0,298,8,its getting to be about time for me to listen to clairo and experience a depressive episode,0.14,0.86,0.0,-0.3818
2020-10-22 21:28:01-06:00,cheyenne,0,0,712,1098,10,5518,2996,Don Trump Jr is badass         🇺🇸2024!😉love y’all,0.0,0.748,0.252,0.4003
2020-10-22 21:27:41-06:00,cheyenne,0,1,19,132,0,221,202,"  Look, all some men want is a little head.

Obviously, these men cannot be trusted.",0.152,0.771,0.077,-0.308
2020-10-22 21:25:39-06:00,cheyenne,0,0,309,226,1,7823,3870,"Lord I love ya, 
I wish you only knew",0.0,0.504,0.496,0.7845
2020-10-22 21:24:55-06:00,cheyenne,0,1,372,815,3,42073,19611,  Man you called it. Nailed it.,0.0,1.0,0.0,0.0
2020-10-22 21:24:00-06:00,cheyenne,0,0,712,1098,10,5518,2996,"Thanks President Trump!
You brought up almost everything 😉bravo 🇺🇸💥",0.159,0.637,0.203,0.1759
2020-10-22 21:22:18-06:00,cheyenne,0,0,61,251,3,5542,6242," Seeing as how it’s likely going to be the Nets coming out of the East, I would say the Nets.",0.0,1.0,0.0,0.0
2020-10-22 21:21:39-06:00,cheyenne,0,1,21,118,1,706,161," It's gonna be like $175K/yr, I'm afraid.",0.0,0.706,0.294,0.3612
2020-10-22 21:21:27-06:00,cheyenne,0,0,67,422,0,298,8,flashback from this summer ,0.0,1.0,0.0,0.0
2020-10-22 21:21:23-06:00,cheyenne,0,0,113,225,0,22878,6374, Some of each?,0.0,1.0,0.0,0.0
2020-10-22 21:20:35-06:00,cheyenne,0,0,712,1098,10,5518,2996,Does any see Biden performance as breakthrough for dementia treatment 👀😉😳😆,0.0,0.872,0.128,0.3612
2020-10-22 21:19:55-06:00,cheyenne,0,0,1740,1693,27,19527,23022,That's the language . speaks! ,0.0,1.0,0.0,0.0
2020-10-22 21:18:20-06:00,cheyenne,0,0,21,118,1,706,161, Nah. Really?,0.583,0.417,0.0,-0.1027
2020-10-22 21:17:50-06:00,cheyenne,0,1,21,118,1,706,161," Everything depends on where they set that threshold, tho.",0.0,1.0,0.0,0.0
2020-10-22 22:14:44-06:00,cheyenne,0,1,390,914,11,11765,3928, if anyone says anything but emily i will steal their head because if they can live without a brain they can live without a head,0.152,0.848,0.0,-0.6486
2020-10-22 22:14:07-06:00,cheyenne,0,2,226,944,2,96155,37673, When I see Ariana Grande: ,0.0,1.0,0.0,0.0
2020-10-22 22:14:06-06:00,cheyenne,0,1,174,199,0,2729,1385, Also still sad bc it shoulda been a way easier W. Sad day,0.326,0.526,0.147,-0.5267
2020-10-22 22:13:21-06:00,cheyenne,0,0,390,914,11,11765,3928, please don't i didnt even cut my hair you stupid blue dog,0.206,0.545,0.249,-0.0736
2020-10-22 22:10:56-06:00,cheyenne,0,1,390,914,11,11765,3928, emily who else,0.0,1.0,0.0,0.0
2020-10-22 22:10:17-06:00,cheyenne,0,0,390,914,11,11765,3928, follow me p l e a s e,0.0,0.7,0.3,0.4588
2020-10-22 22:10:00-06:00,cheyenne,0,0,226,944,2,96155,37673,I should just make every lame joke I can think of.,0.2,0.643,0.157,-0.1531
2020-10-22 22:09:34-06:00,cheyenne,0,0,15057,523,34,274,34053," Vitamin D has been helping a lot. If you can't afford insurance like me, it helps",0.1,0.568,0.332,0.598
2020-10-22 22:09:20-06:00,cheyenne,0,1,6,374,1,152,398," CNN instant poll:

Joe Biden 53%
Donald Trump 39%",0.0,1.0,0.0,0.0
2020-10-22 22:08:38-06:00,cheyenne,0,1,226,944,2,96155,37673,JASON DERULO SURPRISE DROPPED DOWN THE STAIRS ,0.0,0.741,0.259,0.2732
2020-10-22 22:08:28-06:00,cheyenne,0,1,15057,523,34,274,34053, Bruh im so desensitized. I work from home every day on a bench that doesn't even have back support deal… ,0.0,0.876,0.124,0.4019
2020-10-22 22:06:24-06:00,cheyenne,0,2,763,1861,14,13538,16884,"Alright y'all, I need to get these  Q30's...

Soooo selling my Bose QC35 ii for $75 including shippi… ",0.0,0.895,0.105,0.25
2020-10-22 22:06:05-06:00,cheyenne,0,0,226,944,2,96155,37673,WAIT I SHOULD HAVE SAID TWENTY ONE PILOTS,0.0,1.0,0.0,0.0
2020-10-22 22:03:49-06:00,cheyenne,0,0,406,1433,9,1133,6377,"Who ordered this? I thought we had a couple days still. Oh well. Tis the season. @ Cheyenne, Wyoming ",0.0,0.896,0.104,0.2732
2020-10-22 22:03:32-06:00,cheyenne,0,1,226,944,2,96155,37673,HOLY SHIT THE BEATLES RELEASED A NEW ALBUM ,0.34,0.66,0.0,-0.5574
2020-10-22 22:02:14-06:00,cheyenne,0,29,15057,523,34,274,34050,2020 is weird. Its 18 degrees and snowing here while the largest fires in Colorado history are burning and threaten… ,0.082,0.918,0.0,-0.1779
2020-10-22 22:01:35-06:00,cheyenne,0,0,31,94,0,5031,5923,  Fucking crushed it. ,0.607,0.393,0.0,-0.4754
2020-10-22 22:01:27-06:00,cheyenne,0,0,2,118,0,3537,1483,"  Can you bring back the cord wood industry, please woodland families are starving",0.174,0.683,0.143,-0.128
2020-10-22 22:01:08-06:00,cheyenne,0,0,15057,523,34,274,34050, I'm still in wyoming so RIP. Its 18 degrees and snowing here while 50 miles south the largest fires in… ,0.0,1.0,0.0,0.0
2020-10-22 22:00:57-06:00,cheyenne,2,10,15778,146,423,5168,21405,"The South Laramie Range including the cities of Buford, Pumpkin Vine, and Vedauwoo is now included in the Winter We… ",0.0,1.0,0.0,0.0
2020-10-22 22:00:35-06:00,cheyenne,0,0,2,118,0,3537,1483,   Please bring back the whaling industry!!!!,0.0,0.59,0.41,0.5374
2020-10-22 22:00:11-06:00,cheyenne,0,0,15057,523,34,274,34050,  The colors are so vibrant :o,0.167,0.398,0.435,0.5702
2020-10-22 21:59:57-06:00,cheyenne,0,0,226,944,2,96155,37673," That's not how most people give birth, but feel free to do it that way if it makes you happy.",0.0,0.655,0.345,0.8885
2020-10-22 21:59:06-06:00,cheyenne,1,1,192,283,2,3182,1106, Who is the best and worst pbp announcer?,0.287,0.42,0.294,0.0258
2020-10-22 21:57:35-06:00,cheyenne,0,0,226,944,2,96155,37673,"Imagine shitting out an entire human being.

That hasn't happened yet, but maybe it could.

#Dreams",0.098,0.72,0.183,0.3919
2020-10-22 21:56:44-06:00,cheyenne,0,0,155,214,6,225,229,Win a 2-Day Pagosa Springs Adventure Getaway! #giveaway #win ,0.0,0.371,0.629,0.8805
2020-10-22 21:56:33-06:00,cheyenne,0,0,103,309,0,5433,3572, You just listed all the idiots who made it on the back of their husbands,0.0,1.0,0.0,0.0
2020-10-22 21:55:57-06:00,cheyenne,0,1,226,944,2,96155,37673,"The surprise drop is me dropping my pants and taking a massive shit in my underwear, because I forgot that also needed to be dropped.",0.191,0.738,0.07,-0.5574
2020-10-22 21:54:01-06:00,cheyenne,0,0,103,309,0,5433,3572, You lied,0.722,0.278,0.0,-0.3818
2020-10-22 21:53:49-06:00,cheyenne,0,0,103,309,0,5433,3572, You lost,0.697,0.303,0.0,-0.3182
2020-10-22 21:52:55-06:00,cheyenne,0,1,445,625,8,16939,47038, Haven’t played it either but I saw gameplay and it looked cool af,0.0,0.703,0.297,0.5647
2020-10-22 21:51:02-06:00,cheyenne,0,0,90,0,25,0,148813,"CYS issues Area Forecast Discussion (AFD) at Oct 22, 9:50 PM MDT ",0.0,1.0,0.0,0.0
2020-10-22 21:49:59-06:00,cheyenne,0,0,6,374,1,152,398,  It will need to be revamped.,0.0,1.0,0.0,0.0
2020-10-22 21:49:43-06:00,cheyenne,0,1,445,625,8,16939,47038, Loved her especially in scarlet dawn or HOTD 5,0.0,0.672,0.328,0.5994
2020-10-22 21:48:33-06:00,cheyenne,0,0,61,251,3,5542,6242, I hate the Giants.,0.552,0.448,0.0,-0.5719
2020-10-22 21:46:17-06:00,cheyenne,0,0,15059,523,34,274,34048, Theres still one 5 mins from my place in California tho 👌🏽👌🏽👌🏽,0.0,0.521,0.479,0.9545
2020-10-22 21:46:09-06:00,cheyenne,0,0,122,483,0,2028,1433,2 minuets was too long for Biden and he couldn’t push through. #MicMuteMishap #Backfired ,0.0,1.0,0.0,0.0
2020-10-22 22:43:04-06:00,cheyenne,0,1,979,484,4,35108,32789,If you don’t think Shallow by Bradley Cooper and Lady Gaga is a bop then you’re wrong,0.162,0.838,0.0,-0.4767
2020-10-22 22:42:05-06:00,cheyenne,0,1,437,486,9,94185,26880,  We have a winner,0.0,0.441,0.559,0.5859
